question,answer,filtered_answer,correct_answer,is_correct
In which country is the city of Koropets located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Almenar located?,Spain. I finished,Spain,Spain,True
In which country is the city of Maslow located?,Poland. I finished,Poland,Poland,True
In which country is the city of Dubrowna located?,Belarus. I finished,Belarus,Belarus,True
In which country is the city of Beaulieu-sous-la-Roche located?,France. I finished,France,France,True
In which country is the city of Mansoa located?,Brazil. I finished,Brazil,Guinea-Bissau,False
In which country is the city of San Jose Yashitinin located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Eischen located?,Luxembourg. I finished,Luxembourg,Luxembourg,True
In which country is the city of Hoheischweiler located?,Germany. I finished,Germany,Germany,True
In which country is the city of Lake Havasu City located?,United States. I finished,United States,United States,True
In which country is the city of El Cafetal located?,Colombia. I finished,Colombia,"Venezuela, Bolivarian Rep. of",False
In which country is the city of Bayt Ummar located?,Palestine. I finished,Palestine,West Bank and Gaza Strip,True
In which country is the city of Brown City located?,USA. I finished,USA,United States,True
In which country is the city of Jauregui located?,Argentina. I finished,Argentina,Mexico,False
In which country is the city of Dioulabougou-Boleko located?,Mali. I finished,Mali,Côte d'Ivoire,False
In which country is the city of Beruwala located?,Sri Lanka. I finished,Sri Lanka,Sri Lanka,True
In which country is the city of Albunuelas located?,Spain. I finished,Spain,Spain,True
In which country is the city of Sovetskaya Gavan' located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of La Paragua located?,Brazil. I finished,Brazil,"Venezuela, Bolivarian Rep. of",False
In which country is the city of Bialy Dunajec located?,Poland. I finished,Poland,Poland,True
In which country is the city of Pallanzeno located?,Italy. I finished,Italy,Italy,True
In which country is the city of Schardenberg located?,Austria. I finished,Austria,Austria,True
In which country is the city of Kuehndorf located?,Germany. I finished,Germany,Germany,True
In which country is the city of Skanes located?,Sweden. I finished,Sweden,Tunisia,False
In which country is the city of Barranqueras located?,Argentina. I finished,Argentina,Argentina,True
In which country is the city of Tendukheda located?,India. I finished,India,India,True
In which country is the city of Tremuson located?,France. I finished,France,France,True
In which country is the city of Marl located?,Germany. I finished,Germany,Germany,True
In which country is the city of Huomachong located?,China. I finished,China,China,True
In which country is the city of Raqo located?,I don't know. I finished,I don't know,Ethiopia,False
In which country is the city of Nambezaria located?,There is no such country. I finished,There is no such country,Côte d'Ivoire,False
In which country is the city of Tuytepa located?,Estonia. I finished,Estonia,Uzbekistan,False
In which country is the city of Pateley Bridge located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Cazaubon located?,France. I finished,France,France,True
In which country is the city of Rorvig located?,Denmark. I finished,Denmark,Denmark,True
In which country is the city of Parramatta located?,Australia. I finished,Australia,Australia,True
In which country is the city of Tarnby located?,Denmark. I finished,Denmark,Denmark,True
In which country is the city of Troyan located?,Bulgaria. I finished,Bulgaria,Bulgaria,True
In which country is the city of Padenstedt located?,Germany. I finished,Germany,Germany,True
In which country is the city of Zohoa located?,There is no such city. I finished,There is no such city,Côte d'Ivoire,False
In which country is the city of Riverstone located?,Australia. I finished,Australia,Australia,True
In which country is the city of Sauk Rapids located?,United States. I finished,United States,United States,True
In which country is the city of Archangelos located?,Greece. I finished,Greece,Greece,True
In which country is the city of Sherborne located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Belle-Plagne located?,France. I finished,France,France,True
In which country is the city of Matranovak located?,I don't know. I finished,I don't know,Hungary,False
In which country is the city of Fruitville located?,There is no such city. I finished,There is no such city,United States,False
In which country is the city of Korsun-Shevchenkivskyy located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Badajoz located?,Spain. I finished,Spain,Spain,True
In which country is the city of El Zapote Bravo located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Darch located?,I don't know. I finished,I don't know,Australia,False
In which country is the city of Makedonski Brod located?,North Macedonia. I finished,North Macedonia,"Macedonia, The former Yugoslav Rep. of",False
In which country is the city of Aubie located?,There is no such city. I finished,There is no such city,France,False
In which country is the city of Crocefieschi located?,Italy. I finished,Italy,Italy,True
In which country is the city of Tarong located?,Australia. I finished,Australia,Philippines,False
In which country is the city of Villeneuve-d'Ascq located?,France. I finished,France,France,True
In which country is the city of Mancio Lima located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Myaree located?,Australia. I finished,Australia,Australia,True
In which country is the city of Katumba located?,I don't know. I finished,I don't know,"Tanzania, United Republic of",False
In which country is the city of Adibrebo located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Lepley located?,I don't know. I finished,I don't know,Russian Federation,False
In which country is the city of Vardenik located?,I don't know. I finished,I don't know,Armenia,False
In which country is the city of Castillo de Villamalefa located?,Spain. I finished,Spain,Spain,True
In which country is the city of Roost-Warendin located?,France. I finished,France,France,True
In which country is the city of Mbumi located?,I don't know. I finished,I don't know,"Tanzania, United Republic of",False
In which country is the city of Nanticoke located?,United States. I finished,United States,United States,True
In which country is the city of Amerongen located?,Netherlands. I finished,Netherlands,Netherlands,True
In which country is the city of Qasr al Farafirah located?,Egypt. I finished,Egypt,Egypt,True
In which country is the city of Kungsaengen located?,Sweden. I finished,Sweden,Sweden,True
In which country is the city of Pirawa located?,India. I finished,India,India,True
