question,answer,filtered_answer,correct_answer,is_correct
What year was Alfred Uhry born?,-,-,1936,-
What year was Tracey Ullman born?,-,-,1959,-
What year was Liv Ullmann born?,-,-,1938,-
What year was Jan Ullrich born?,-,-,1973,-
What year was John Updike born?,-,-,1932,-
What year was Dawn Upshaw born?,-,-,1960,-
What year was Gene Upshaw born?,-,-,1945,-
What year was Alvaro Uribe born?,-,-,1952,-
What year was Dennis C Vacco born?,-,-,1952,-
What year was Atal Bihari Vajpayee born?,-,-,1924,-
What year was Jack Valenti born?,-,-,1921,-
What year was Bobby Valentine born?,-,-,1950,-
What year was Jeff Van Gundy born?,-,-,1962,-
What year was John Vanbiesbrouck born?,-,-,1963,-
What year was Osmo Vanska born?,-,-,1953,-
What year was Fernando Vargas born?,-,-,1977,-
What year was Hal R Varian born?,-,-,1947,-
What year was Kirk Varnedoe born?,-,-,1946,-
What year was Mo Vaughn born?,-,-,1967,-
What year was Calvert Vaux born?,-,-,1824,-
What year was Javier Vazquez born?,-,-,1976,-
What year was George Vecsey born?,-,-,1939,-
What year was Hubert Vedrine born?,-,-,1947,-
What year was Suzanne Vega born?,-,-,1959,-
What year was Nydia M Velazquez born?,-,-,1953,-
What year was Guy J Velella born?,-,-,1944,-
What year was Caetano Veloso born?,-,-,1942,-
What year was Ann M Veneman born?,-,-,1949,-
What year was J Craig Venter born?,-,-,1946,-
What year was Jesse Ventura born?,-,-,1939,-
What year was Robin Ventura born?,-,-,1967,-
What year was Giuseppe Verdi born?,-,-,1813,-
What year was Gwen Verdon born?,-,-,1925,-
What year was Jan Vermeer born?,-,-,1632,-
What year was Dick Vermeil born?,-,-,1936,-
What year was Peter G Verniero born?,-,-,1959,-
What year was Scott Verplank born?,-,-,1964,-
What year was Gianni Versace born?,-,-,1946,-
What year was Robert L Vesco born?,-,-,1935,-
What year was Michael Vick born?,-,-,1980,-
What year was Gore Vidal born?,-,-,1925,-
What year was Sergio Vieira de Mello born?,-,-,1948,-
What year was Meredith Vieira born?,-,-,1953,-
What year was Alberto W Vilar born?,-,-,1940,-
What year was Antonio Villaraigosa born?,-,-,1953,-
What year was Edward Villella born?,-,-,1936,-
What year was Tom Vilsack born?,-,-,1950,-
What year was Fay Vincent born?,-,-,1938,-
What year was Rafael Vinoly born?,-,-,1944,-
What year was Bill Viola born?,-,-,1951,-
What year was Eric N Vitaliano born?,-,-,1948,-
What year was David Vitter born?,-,-,1961,-
What year was Antonio Vivaldi born?,-,-,1678,-
What year was Paula Vogel born?,-,-,1951,-
What year was Jon Voight born?,-,-,1938,-
What year was Deborah Voigt born?,-,-,1960,-
What year was Paul A Volcker born?,-,-,1927,-
What year was Jean-Georges Vongerichten born?,-,-,1957,-
What year was Kurt Vonnegut born?,-,-,1922,-
What year was Lawrence van Gelder born?,-,-,1933,-
What year was Vincent van Gogh born?,-,-,1853,-
What year was Keith van Horn born?,-,-,1975,-
What year was Karel van Miert born?,-,-,1942,-
What year was Dries van Noten born?,-,-,1958,-
What year was Gus van Sant born?,-,-,1952,-
What year was Thomas von Essen born?,-,-,1945,-
What year was Diane von Furstenberg born?,-,-,1946,-
What year was Anne Sofie von Otter born?,-,-,1955,-
What year was Lars von Trier born?,-,-,1956,-
What year was Sol Wachtler born?,-,-,1930,-
What year was Nicholas Wade born?,-,-,1942,-
What year was Joyce Wadler born?,-,-,1948,-
What year was Richard Wagner born?,-,-,1813,-
What year was Wolfgang Wagner born?,-,-,1919,-
What year was G Richard Jr Wagoner born?,-,-,1953,-
What year was Abdurrahman Wahid born?,-,-,1940,-
What year was Mark Wahlberg born?,-,-,1971,-
What year was Rufus Wainwright born?,-,-,1973,-
What year was Tom Waits born?,-,-,1949,-
What year was Tim Wakefield born?,-,-,1966,-
What year was Samuel Waksal born?,-,-,1947,-
What year was Derek Walcott born?,-,-,1930,-
What year was Kurt Waldheim born?,-,-,1918,-
What year was Lech Walesa born?,-,-,1943,-
What year was Christopher Walken born?,-,-,1943,-
What year was Alice Walker born?,-,-,1944,-
What year was Vaughn R Walker born?,-,-,1944,-
What year was David Foster Wallace born?,-,-,1962,-
What year was George C Wallace born?,-,-,1919,-
What year was Rasheed Wallace born?,-,-,1974,-
What year was Rusty Wallace born?,-,-,1956,-
What year was Eli Wallach born?,-,-,1915,-
What year was Raoul Wallenberg born?,-,-,1913,-
What year was Donnie Walsh born?,-,-,1941,-
What year was Barbara Walters born?,-,-,1929,-
What year was John P Walters born?,-,-,1952,-
What year was Bill Walton born?,-,-,1952,-
What year was Tony Walton born?,-,-,1934,-
What year was Charles B Wang born?,-,-,1944,-
What year was Chien-Ming Wang born?,-,-,1980,-
What year was Wayne Wang born?,-,-,1949,-
What year was Dave Wannstedt born?,-,-,1952,-
What year was Matthew Warchus born?,-,-,1966,-
What year was Charlie Ward born?,-,-,1970,-
What year was Andy Warhol born?,-,-,1928,-
What year was John W Warner born?,-,-,1927,-
What year was Kurt Warner born?,-,-,1971,-
What year was Mark R Warner born?,-,-,1954,-
What year was Rick Warren born?,-,-,1954,-
What year was Denzel Washington born?,-,-,1954,-
What year was George Washington born?,-,-,1732,-
What year was MaliVai Washington born?,-,-,1969,-
What year was Bruce Wasserstein born?,-,-,1947,-
What year was Wendy Wasserstein born?,-,-,1950,-
What year was Alice Waters born?,-,-,1944,-
What year was Maxine Waters born?,-,-,1938,-
What year was Sam Waterston born?,-,-,1940,-
What year was Amy Watkins born?,-,-,1973,-
What year was Sherron S Watkins born?,-,-,1959,-
What year was Bob Watson born?,-,-,1946,-
What year was James D Watson born?,-,-,1928,-
What year was Andre Watts born?,-,-,1946,-
What year was Naomi Watts born?,-,-,1968,-
What year was Evelyn Waugh born?,-,-,1903,-
What year was Henry A Waxman born?,-,-,1939,-
What year was John Wayne born?,-,-,1907,-
What year was Hasina Wazed born?,-,-,1947,-
What year was Rembert G Weakland born?,-,-,1927,-
What year was Sigourney Weaver born?,-,-,1949,-
What year was James H Jr Webb born?,-,-,1946,-
What year was Karrie Webb born?,-,-,1974,-
What year was Chris Webber born?,-,-,1973,-
What year was Katharine Weber born?,-,-,1955,-
What year was William H Webster born?,-,-,1924,-
What year was Ruth Wedgwood born?,-,-,1949,-
What year was John Weidman born?,-,-,1946,-
What year was Kurt Weill born?,-,-,1900,-
What year was Sanford I Weill born?,-,-,1933,-
What year was George Wein born?,-,-,1925,-
What year was Caspar W Weinberger born?,-,-,1917,-
What year was Anthony D Weiner born?,-,-,1964,-
What year was Tim Weiner born?,-,-,1956,-
What year was Randi Weingarten born?,-,-,1957,-
What year was Bob Weinstein born?,-,-,1954,-
What year was Harvey Weinstein born?,-,-,1952,-
What year was Jack B Weinstein born?,-,-,1921,-
What year was Mike Weir born?,-,-,1970,-
What year was Melvyn I Weiss born?,-,-,1935,-
What year was Ezer Weizman born?,-,-,1924,-
What year was John F Jr Welch born?,-,-,1935,-
What year was William F Weld born?,-,-,1945,-
What year was Fay Weldon born?,-,-,1931,-
What year was Michael Weller born?,-,-,1942,-
What year was Orson Welles born?,-,-,1915,-
What year was David Wells born?,-,-,1963,-
What year was Paul Wellstone born?,-,-,1944,-
What year was Franz Welser-Most born?,-,-,1960,-
What year was Eudora Welty born?,-,-,1909,-
What year was Turk Wendell born?,-,-,1967,-
What year was Wim Wenders born?,-,-,1945,-
What year was Jann Wenner born?,-,-,1946,-
What year was Cornel West born?,-,-,1953,-
What year was Jason West born?,-,-,1977,-
What year was Kanye West born?,-,-,1977,-
What year was Mae West born?,-,-,1893,-
What year was Ruth Westheimer born?,-,-,1928,-
What year was David Westin born?,-,-,1952,-
What year was Donald E Westlake born?,-,-,1933,-
What year was Edward Weston born?,-,-,1886,-
What year was Vivienne Westwood born?,-,-,1941,-
What year was W D Wetherell born?,-,-,1948,-
What year was John Wetteland born?,-,-,1966,-
What year was Edith Wharton born?,-,-,1862,-
What year was Geoffrey Wheatcroft born?,-,-,1945,-
What year was Tyrone Wheatley born?,-,-,1972,-
What year was Christopher Wheeldon born?,-,-,1973,-
What year was Reggie White born?,-,-,1961,-
What year was Rondell White born?,-,-,1972,-
What year was Stanford White born?,-,-,1853,-
What year was Thomas E White born?,-,-,1943,-
What year was Rachel Whiteread born?,-,-,1963,-
What year was Margaret Whiting born?,-,-,1924,-
What year was Christine Todd Whitman born?,-,-,1946,-
What year was Margaret C Whitman born?,-,-,1956,-
What year was Walt Whitman born?,-,-,1819,-
What year was Marylou Whitney born?,-,-,1925,-
What year was Ranil Wickremesinghe born?,-,-,1949,-
What year was John Edgar Wideman born?,-,-,1941,-
What year was Michelle Wie born?,-,-,1989,-
What year was Elie Wiesel born?,-,-,1928,-
What year was Leon Wieseltier born?,-,-,1952,-
What year was Dianne Wiest born?,-,-,1948,-
What year was Jeffrey Wigand born?,-,-,1942,-
What year was Oscar Wilde born?,-,-,1854,-
What year was Billy Wilder born?,-,-,1906,-
What year was Thornton Wilder born?,-,-,1897,-
What year was Frank Wildhorn born?,-,-,1959,-
What year was Robert N Wilentz born?,-,-,1927,-
What year was Sean Wilentz born?,-,-,1951,-
What year was John Noble Wilford born?,-,-,1933,-
What year was Lenny Wilkens born?,-,-,1937,-
What year was Isabel Wilkerson born?,-,-,1961,-
What year was George F Will born?,-,-,1941,-
What year was Anthony A Williams born?,-,-,1951,-
What year was Armstrong Williams born?,-,-,1959,-
What year was Bernie Williams born?,-,-,1968,-
What year was Brian Williams born?,-,-,1959,-
What year was Buck Williams born?,-,-,1960,-
What year was Charles Andrew Williams born?,-,-,1986,-
What year was Erik Williams born?,-,-,1968,-
What year was Jayson Williams born?,-,-,1968,-
What year was John Williams born?,-,-,1932,-
What year was Lucinda Williams born?,-,-,1953,-
What year was Ricky Williams born?,-,-,1977,-
What year was Robin Williams born?,-,-,1951,-
What year was Rowan Williams born?,-,-,1950,-
What year was Serena Williams born?,-,-,1981,-
What year was Ted Williams born?,-,-,1918,-
What year was Tennessee Williams born?,-,-,1911,-
What year was Venus Williams born?,-,-,1980,-
What year was Willie L Williams born?,-,-,1943,-
What year was Tyrone Willingham born?,-,-,1953,-
What year was Bruce Willis born?,-,-,1955,-
What year was Garry Wills born?,-,-,1934,-
What year was Ian Wilmut born?,-,-,1944,-
What year was Fred Wilpon born?,-,-,1936,-
What year was A N Wilson born?,-,-,1950,-
What year was August Wilson born?,-,-,1945,-
What year was Brian Wilson born?,-,-,1942,-
What year was Cassandra Wilson born?,-,-,1955,-
What year was Edward O Wilson born?,-,-,1929,-
What year was James Q Wilson born?,-,-,1931,-
What year was Joseph C 4TH Wilson born?,-,-,1949,-
What year was Lanford Wilson born?,-,-,1937,-
What year was Mookie Wilson born?,-,-,1956,-
What year was Owen Wilson born?,-,-,1968,-
What year was Pete Wilson born?,-,-,1933,-
What year was Ronell Wilson born?,-,-,1982,-
What year was William Julius Wilson born?,-,-,1935,-
What year was Woodrow Wilson born?,-,-,1856,-
What year was Simon Winchester born?,-,-,1944,-
What year was Amy Winehouse born?,-,-,1983,-
What year was Michael Wines born?,-,-,1951,-
What year was Oprah Winfrey born?,-,-,1954,-
What year was Gary Winnick born?,-,-,1947,-
What year was Kate Winslet born?,-,-,1975,-
What year was Michael Winterbottom born?,-,-,1961,-
What year was Anna Wintour born?,-,-,1949,-
What year was Frederick Wiseman born?,-,-,1930,-
What year was James Lee Witt born?,-,-,1944,-
What year was Dick Wolf born?,-,-,1946,-
What year was Naomi Wolf born?,-,-,1962,-
What year was Stephen M Wolf born?,-,-,1941,-
What year was Alan Wolfe born?,-,-,1942,-
What year was George C Wolfe born?,-,-,1954,-
What year was Tom Wolfe born?,-,-,1931,-
What year was James D Wolfensohn born?,-,-,1933,-
What year was Tobias Wolff born?,-,-,1945,-
What year was Paul D Wolfowitz born?,-,-,1943,-
What year was Alfred M Wolin born?,-,-,1932,-
What year was Stevie Wonder born?,-,-,1950,-
What year was Mark Woodforde born?,-,-,1965,-
What year was James Woods born?,-,-,1947,-
What year was Tiger Woods born?,-,-,1975,-
What year was Bob Woodward born?,-,-,1943,-
What year was Joanne Woodward born?,-,-,1930,-
What year was Louise Woodward born?,-,-,1978,-
What year was Virginia Woolf born?,-,-,1882,-
What year was Irene Worth born?,-,-,1916,-
What year was Christa Worthington born?,-,-,1956,-
What year was Frank Lloyd Wright born?,-,-,1867,-
What year was Jeremiah A Jr Wright born?,-,-,1941,-
What year was Robert C Wright born?,-,-,1943,-
What year was Susan Webber Wright born?,-,-,1948,-
What year was Harry Wu born?,-,-,1937,-
What year was Danny Wuerffel born?,-,-,1974,-
What year was Charles Wuorinen born?,-,-,1938,-
What year was Ron Wyden born?,-,-,1949,-
What year was Andrew Wyeth born?,-,-,1917,-
What year was Sam Wyly born?,-,-,1934,-
What year was Aleksei Yagudin born?,-,-,1980,-
What year was Yohji Yamamoto born?,-,-,1943,-
What year was Viktor F Yanukovich born?,-,-,1950,-
What year was Jim Yardley born?,-,-,1964,-
What year was Ahmed Yassin born?,-,-,1937,-
What year was David Yassky born?,-,-,1964,-
What year was Andrea Yates born?,-,-,1964,-
What year was Grigory A Yavlinsky born?,-,-,1952,-
What year was William Butler Yeats born?,-,-,1865,-
What year was James J Yee born?,-,-,1968,-
What year was John C Yoo born?,-,-,1967,-
What year was Masato Yoshii born?,-,-,1965,-
What year was Don Young born?,-,-,1933,-
What year was Neil Young born?,-,-,1945,-
What year was Ramzi Ahmed Yousef born?,-,-,1967,-
What year was Susilo Bambang Yudhoyono born?,-,-,1949,-
What year was Viktor Yushchenko born?,-,-,1954,-
What year was Steve Yzerman born?,-,-,1965,-
What year was Mohammed Zahir Shah born?,-,-,1914,-
What year was Paula Zahn born?,-,-,1956,-
What year was Muntader al- Zaidi born?,-,-,1979,-
What year was Fareed Zakaria born?,-,-,1964,-
What year was Jerry Zaks born?,-,-,1946,-
What year was Francesca Zambello born?,-,-,1956,-
What year was Edward J Zander born?,-,-,1947,-
What year was Jose Luis Rodriguez Zapatero born?,-,-,1960,-
What year was Frank Zappa born?,-,-,1940,-
What year was Frank G Zarb born?,-,-,1935,-
What year was Asif Ali Zardari born?,-,-,1955,-
What year was Abu Musab al- Zarqawi born?,-,-,1966,-
What year was Hoshyar Zebari born?,-,-,1953,-
What year was Ernesto Zedillo born?,-,-,1951,-
What year was Franco Zeffirelli born?,-,-,1923,-
What year was Todd Zeile born?,-,-,1965,-
What year was Samuel Zell born?,-,-,1941,-
What year was Renee Zellweger born?,-,-,1969,-
What year was Robert Zemeckis born?,-,-,1952,-
What year was Liamine Zeroual born?,-,-,1941,-
What year was Catherine Zeta-Jones born?,-,-,1969,-
What year was Dieter Zetsche born?,-,-,1953,-
What year was Vladimir V Zhirinovsky born?,-,-,1946,-
What year was Khaleda Zia born?,-,-,1946,-
What year was Krystian Zimerman born?,-,-,1956,-
What year was Don Zimmer born?,-,-,1931,-
What year was Mary Zimmerman born?,-,-,1960,-
What year was David Zinman born?,-,-,1936,-
What year was Anthony C Zinni born?,-,-,1943,-
What year was Barry Zito born?,-,-,1978,-
What year was Nick Zito born?,-,-,1948,-
What year was Fuzzy Zoeller born?,-,-,1951,-
What year was Robert B Zoellick born?,-,-,1953,-
What year was Ousmane Zongo born?,-,-,1960,-
What year was John Zorn born?,-,-,1953,-
What year was Abu Zubaydah born?,-,-,1971,-
What year was Jeff Zucker born?,-,-,1965,-
What year was Mortimer B Zuckerman born?,-,-,1937,-
What year was Pinchas Zukerman born?,-,-,1948,-
What year was Jacob G Zuma born?,-,-,1942,-
What year was Edward Zwick born?,-,-,1952,-
What year was Ellen Taaffe Zwilich born?,-,-,1939,-
What year was Gennadi A Zyuganov born?,-,-,1944,-
What year was Ruben Sr Diaz born?,-,-,1947,-
What year was Patrik Elias born?,-,-,1976,-
What year was Milos Forman born?,-,-,1932,-
What year was John Eliot Gardiner born?,-,-,1943,-
What year was Herb Gardner born?,-,-,1934,-
What year was Howard Gardner born?,-,-,1943,-
What year was Rulon Gardner born?,-,-,1971,-
What year was Judy Garland born?,-,-,1922,-
What year was Leonard Garment born?,-,-,1924,-
What year was Jay Garner born?,-,-,1938,-
What year was Kevin Garnett born?,-,-,1976,-
What year was Gerald P Garson born?,-,-,1932,-
What year was Jeffrey E Garten born?,-,-,1946,-
What year was Mark Gastineau born?,-,-,1956,-
What year was Bill Gates born?,-,-,1955,-
What year was Henry Louis Jr Gates born?,-,-,1950,-
What year was Melinda Gates born?,-,-,1964,-
What year was Robert M Gates born?,-,-,1943,-
What year was Peter Gatien born?,-,-,1952,-
What year was Justin Gatlin born?,-,-,1982,-
What year was Chris Gatling born?,-,-,1967,-
What year was Arturo Gatti born?,-,-,1972,-
What year was Paul Gauguin born?,-,-,1848,-
What year was Jean Paul Gaultier born?,-,-,1952,-
What year was Peter Gay born?,-,-,1923,-
What year was Tyson Gay born?,-,-,1982,-
What year was Laurent Gbagbo born?,-,-,1945,-
What year was Haile Gebrselassie born?,-,-,1973,-
What year was David Geffen born?,-,-,1943,-
