,Unnamed: 0.1,Unnamed: 0,statement,label,city,country,correct_country,question,question_with_answer,answer,filtered_answer,is_correct
8146,8146,8146,The city of Dukhan is in Qatar.,1,Dukhan,Qatar,Qatar,In which country is the city of Dukhan located?,In which country is the city of Dukhan located? Qatar.,Qatar. I finished,Qatar,True
8147,8147,8147,The city of Altopascio is in Italy.,1,Altopascio,Italy,Italy,In which country is the city of Altopascio located?,In which country is the city of Altopascio located? Italy.,Italy. I finished,Italy,True
8148,8148,8148,The city of Noechling is in Austria.,1,Noechling,Austria,Austria,In which country is the city of Noechling located?,In which country is the city of Noechling located? Austria.,I don't know. I finished,I don't know,False
8149,8149,8149,The city of Vare Chiquichuca is in Mexico.,1,Vare Chiquichuca,Mexico,Mexico,In which country is the city of Vare Chiquichuca located?,In which country is the city of Vare Chiquichuca located? Mexico.,Peru. I finished,Peru,False
8150,8150,8150,The city of Jirikov is in Czech Republic.,1,Jirikov,Czech Republic,Czech Republic,In which country is the city of Jirikov located?,In which country is the city of Jirikov located? Czech Republic.,Czech Republic. I finished,Czech Republic,True
8151,8151,8151,The city of Breno is in Italy.,1,Breno,Italy,Italy,In which country is the city of Breno located?,In which country is the city of Breno located? Italy.,Italy. I finished,Italy,True
8152,8152,8152,The city of General Juan Jose Rios is in Mexico.,1,General Juan Jose Rios,Mexico,Mexico,In which country is the city of General Juan Jose Rios located?,In which country is the city of General Juan Jose Rios located? Mexico.,Honduras. I finished,Honduras,False
8153,8153,8153,The city of Balneario Camboriu is in Brazil.,1,Balneario Camboriu,Brazil,Brazil,In which country is the city of Balneario Camboriu located?,In which country is the city of Balneario Camboriu located? Brazil.,Brazil. I finished,Brazil,True
8154,8154,8154,The city of Pozzomaggiore is in Italy.,1,Pozzomaggiore,Italy,Italy,In which country is the city of Pozzomaggiore located?,In which country is the city of Pozzomaggiore located? Italy.,Italy. I finished,Italy,True
8155,8155,8155,The city of Welelokaha is in Côte d'Ivoire.,1,Welelokaha,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Welelokaha located?,In which country is the city of Welelokaha located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
8156,8156,8156,The city of Larga is in Romania.,1,Larga,Romania,Romania,In which country is the city of Larga located?,In which country is the city of Larga located? Romania.,I don't know. I finished,I don't know,False
8157,8157,8157,The city of Fulnek is in Czech Republic.,1,Fulnek,Czech Republic,Czech Republic,In which country is the city of Fulnek located?,In which country is the city of Fulnek located? Czech Republic.,Czech Republic. I finished,Czech Republic,True
8158,8158,8158,The city of Meridian Station is in United States.,1,Meridian Station,United States,United States,In which country is the city of Meridian Station located?,In which country is the city of Meridian Station located? United States.,Australia. I finished,Australia,False
8159,8159,8159,The city of Four Marks is in United Kingdom.,1,Four Marks,United Kingdom,United Kingdom,In which country is the city of Four Marks located?,In which country is the city of Four Marks located? United Kingdom.,England. I finished,England,False
8160,8160,8160,The city of Dengantzha is in Mexico.,1,Dengantzha,Mexico,Mexico,In which country is the city of Dengantzha located?,In which country is the city of Dengantzha located? Mexico.,China. I finished,China,False
8161,8161,8161,The city of Toguei is in Colombia.,1,Toguei,Colombia,Colombia,In which country is the city of Toguei located?,In which country is the city of Toguei located? Colombia.,I don't know. I finished,I don't know,False
8162,8162,8162,The city of Slatinice is in Czech Republic.,1,Slatinice,Czech Republic,Czech Republic,In which country is the city of Slatinice located?,In which country is the city of Slatinice located? Czech Republic.,Czech Republic. I finished,Czech Republic,True
8163,8163,8163,The city of Puerto Bogota is in Colombia.,1,Puerto Bogota,Colombia,Colombia,In which country is the city of Puerto Bogota located?,In which country is the city of Puerto Bogota located? Colombia.,Colombia. I finished,Colombia,True
8164,8164,8164,The city of San Ramon de la Nueva Oran is in Argentina.,1,San Ramon de la Nueva Oran,Argentina,Argentina,In which country is the city of San Ramon de la Nueva Oran located?,In which country is the city of San Ramon de la Nueva Oran located? Argentina.,Argentina. I finished,Argentina,True
8165,8165,8165,The city of Suderbrarup is in Germany.,1,Suderbrarup,Germany,Germany,In which country is the city of Suderbrarup located?,In which country is the city of Suderbrarup located? Germany.,Germany. I finished,Germany,True
8166,8166,8166,The city of Ramon Corona is in Mexico.,1,Ramon Corona,Mexico,Mexico,In which country is the city of Ramon Corona located?,In which country is the city of Ramon Corona located? Mexico.,Mexico. I finished,Mexico,True
8167,8167,8167,The city of Retsag is in Hungary.,1,Retsag,Hungary,Hungary,In which country is the city of Retsag located?,In which country is the city of Retsag located? Hungary.,Hungary. I finished,Hungary,True
8168,8168,8168,The city of Agiabampo Uno is in Mexico.,1,Agiabampo Uno,Mexico,Mexico,In which country is the city of Agiabampo Uno located?,In which country is the city of Agiabampo Uno located? Mexico.,Mexico. I finished,Mexico,True
8169,8169,8169,The city of Chalchihuites is in Mexico.,1,Chalchihuites,Mexico,Mexico,In which country is the city of Chalchihuites located?,In which country is the city of Chalchihuites located? Mexico.,Mexico. I finished,Mexico,True
8170,8170,8170,The city of Xocoyolzintla is in Mexico.,1,Xocoyolzintla,Mexico,Mexico,In which country is the city of Xocoyolzintla located?,In which country is the city of Xocoyolzintla located? Mexico.,Mexico. I finished,Mexico,True
8171,8171,8171,The city of Aalden is in Netherlands.,1,Aalden,Netherlands,Netherlands,In which country is the city of Aalden located?,In which country is the city of Aalden located? Netherlands.,Netherlands. I finished,Netherlands,True
8172,8172,8172,The city of Sants-Montjuic is in Spain.,1,Sants-Montjuic,Spain,Spain,In which country is the city of Sants-Montjuic located?,In which country is the city of Sants-Montjuic located? Spain.,Spain. I finished,Spain,True
8173,8173,8173,The city of Krasnokholmskiy is in Russian Federation.,1,Krasnokholmskiy,Russian Federation,Russian Federation,In which country is the city of Krasnokholmskiy located?,In which country is the city of Krasnokholmskiy located? Russian Federation.,Russia. I finished,Russia,True
8174,8174,8174,The city of Kist is in Germany.,1,Kist,Germany,Germany,In which country is the city of Kist located?,In which country is the city of Kist located? Germany.,I don't know. I finished,I don't know,False
8175,8175,8175,The city of Roxburgh Park is in Australia.,1,Roxburgh Park,Australia,Australia,In which country is the city of Roxburgh Park located?,In which country is the city of Roxburgh Park located? Australia.,Australia. I finished,Australia,True
8176,8176,8176,The city of Sumisip is in Philippines.,1,Sumisip,Philippines,Philippines,In which country is the city of Sumisip located?,In which country is the city of Sumisip located? Philippines.,Philippines. I finished,Philippines,True
8177,8177,8177,The city of Oxnard is in United States.,1,Oxnard,United States,United States,In which country is the city of Oxnard located?,In which country is the city of Oxnard located? United States.,United States. I finished,United States,True
8178,8178,8178,The city of Sargenai is in Lithuania.,1,Sargenai,Lithuania,Lithuania,In which country is the city of Sargenai located?,In which country is the city of Sargenai located? Lithuania.,Italy. I finished,Italy,False
8179,8179,8179,The city of San Bartolome Coatepec is in Mexico.,1,San Bartolome Coatepec,Mexico,Mexico,In which country is the city of San Bartolome Coatepec located?,In which country is the city of San Bartolome Coatepec located? Mexico.,Mexico. I finished,Mexico,True
8180,8180,8180,The city of San Pedro la Joya is in Mexico.,1,San Pedro la Joya,Mexico,Mexico,In which country is the city of San Pedro la Joya located?,In which country is the city of San Pedro la Joya located? Mexico.,Mexico. I finished,Mexico,True
8181,8181,8181,The city of Samamea is in Samoa.,1,Samamea,Samoa,Samoa,In which country is the city of Samamea located?,In which country is the city of Samamea located? Samoa.,I don't know. I finished,I don't know,False
8182,8182,8182,The city of Home Garden is in United States.,1,Home Garden,United States,United States,In which country is the city of Home Garden located?,In which country is the city of Home Garden located? United States.,There is no such city. I finished,There is no such city,False
8183,8183,8183,The city of Saint-Romain-en-Gal is in France.,1,Saint-Romain-en-Gal,France,France,In which country is the city of Saint-Romain-en-Gal located?,In which country is the city of Saint-Romain-en-Gal located? France.,France. I finished,France,True
8184,8184,8184,The city of Baroy is in Philippines.,1,Baroy,Philippines,Philippines,In which country is the city of Baroy located?,In which country is the city of Baroy located? Philippines.,Philippines. I finished,Philippines,True
8185,8185,8185,The city of Hronov is in Czech Republic.,1,Hronov,Czech Republic,Czech Republic,In which country is the city of Hronov located?,In which country is the city of Hronov located? Czech Republic.,Czech Republic. I finished,Czech Republic,True
8186,8186,8186,The city of Campos Altos is in Brazil.,1,Campos Altos,Brazil,Brazil,In which country is the city of Campos Altos located?,In which country is the city of Campos Altos located? Brazil.,Brazil. I finished,Brazil,True
8187,8187,8187,The city of Olching is in Germany.,1,Olching,Germany,Germany,In which country is the city of Olching located?,In which country is the city of Olching located? Germany.,Germany. I finished,Germany,True
8188,8188,8188,The city of Wendisch Evern is in Germany.,1,Wendisch Evern,Germany,Germany,In which country is the city of Wendisch Evern located?,In which country is the city of Wendisch Evern located? Germany.,Germany. I finished,Germany,True
8189,8189,8189,The city of Umba is in Russian Federation.,1,Umba,Russian Federation,Russian Federation,In which country is the city of Umba located?,In which country is the city of Umba located? Russian Federation.,Russia. I finished,Russia,True
8190,8190,8190,The city of Sanahcat is in Mexico.,1,Sanahcat,Mexico,Mexico,In which country is the city of Sanahcat located?,In which country is the city of Sanahcat located? Mexico.,Mexico. I finished,Mexico,True
8191,8191,8191,The city of Xhitey is in Mexico.,1,Xhitey,Mexico,Mexico,In which country is the city of Xhitey located?,In which country is the city of Xhitey located? Mexico.,I don't know. I finished,I don't know,False
